dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32,airport_icao,destination_latitude,destination_longitude,depart_latitude,depart_longitude,distance_between_airport_miles,?esn,rul
test_FD001,999124,24,52,3/31/2018 9:34,FRON,KMIA,KTTN,0.0018,2.00E-04,100,518.67,642.56,1592.02,1403.54,14.62,21.61,554.23,2388,9063.13,1.3,47.16,522.42,2388.02,8152.04,8.3851,0.03,392,2388,100,38.96,23.4855,KTTN,40.277,-74.813,25.795,-80.29,1049.10206,999124,20
test_FD001,999124,24,53,3/31/2018 13:08,FRON,KTTN,KPBI,-2.00E-04,2.00E-04,100,518.67,642.28,1582.38,1399.57,14.62,21.61,554.39,2387.98,9066.03,1.3,47.19,522.35,2387.98,8147,8.393,0.03,392,2388,100,39.03,23.4273,KPBI,26.683,-80.096,40.277,-74.813,986.8430655,999124,20
test_FD001,999124,24,54,3/31/2018 16:58,FRON,KPBI,KTTN,-0.0043,-3.00E-04,100,518.67,642.02,1583.6,1395.14,14.62,21.61,554.08,2388.03,9070.51,1.3,47.01,522.46,2388.01,8145.47,8.4023,0.03,391,2388,100,39.03,23.3276,KTTN,40.277,-74.813,26.683,-80.096,986.8430655,999124,20
test_FD001,999141,41,28,1/6/2018 15:05,FRON,KTTN,KPBI,0.0014,4.00E-04,100,518.67,642.38,1587,1398.49,14.62,21.61,554.61,2388.04,9054.05,1.3,47.2,522.53,2388.03,8134.16,8.3891,0.03,390,2388,100,39.05,23.3551,KPBI,26.683,-80.096,40.277,-74.813,986.8430655,999141,18
test_FD001,999141,41,29,1/6/2018 17:46,FRON,KPBI,KTTN,0.0021,3.00E-04,100,518.67,641.87,1585.81,1395.84,14.62,21.61,554.17,2387.96,9043.81,1.3,47.16,522.11,2388.03,8132.82,8.3977,0.03,390,2388,100,38.96,23.5641,KTTN,40.277,-74.813,26.683,-80.096,986.8430655,999141,18
test_FD001,999141,41,30,1/6/2018 17:46,FRON,KPBI,KTTN,0.0024,-3.00E-04,100,518.67,642.33,1579.85,1395.98,14.62,21.61,554.18,2388.01,9049.03,1.3,47.37,522.19,2388.05,8126.85,8.3944,0.03,392,2388,100,39.24,23.3592,KTTN,40.277,-74.813,26.683,-80.096,986.8430655,999141,18
test_FD001,999141,41,31,1/6/2018 18:45,FRON,KPBI,KTTN,0.0011,2.00E-04,100,518.67,642.21,1576.68,1397.03,14.62,21.61,554.41,2388.01,9051.23,1.3,47.09,522.42,2388.03,8131.14,8.4039,0.03,393,2388,100,39,23.3525,KTTN,40.277,-74.813,26.683,-80.096,986.8430655,999141,18
test_FD001,999141,41,32,1/7/2018 5:47,FRON,KTTN,KATL,-0.003,-4.00E-04,100,518.67,642.75,1592.39,1391.19,14.62,21.61,554.23,2388.02,9048.95,1.3,47.21,521.76,2388.09,8132.83,8.411,0.03,391,2388,100,39.11,23.4188,KATL,33.637,-84.428,40.277,-74.813,700.8545006,999141,18
test_FD001,999141,41,33,1/7/2018 6:47,FRON,KTTN,KATL,6.00E-04,0,100,518.67,642.11,1586.38,1396.25,14.62,21.61,554.37,2388.04,9045.81,1.3,47.22,522.25,2388.05,8132.24,8.4427,0.03,393,2388,100,38.98,23.2666,KATL,33.637,-84.428,40.277,-74.813,700.8545006,999141,18
test_FD001,999141,41,34,1/7/2018 9:18,FRON,KATL,KTTN,0.0032,4.00E-04,100,518.67,641.78,1587.1,1402.55,14.62,21.6,553.73,2388.05,9051.54,1.3,47.08,521.59,2388.03,8128.12,8.4094,0.03,392,2388,100,39.13,23.41,KTTN,40.277,-74.813,33.637,-84.428,700.8545006,999141,18
test_FD001,999141,41,35,1/7/2018 10:18,FRON,KATL,KTTN,9.00E-04,-4.00E-04,100,518.67,642.11,1587.99,1396.29,14.62,21.61,554.7,2388,9049.7,1.3,47.27,522.22,2388.04,8133.47,8.3866,0.03,393,2388,100,38.96,23.3463,KTTN,40.277,-74.813,33.637,-84.428,700.8545006,999141,18
test_FD001,999141,41,36,1/7/2018 12:25,FRON,KTTN,KTPA,0.0031,-3.00E-04,100,518.67,641.94,1580.28,1392.16,14.62,21.61,554.61,2388.05,9043.95,1.3,47.32,522.52,2388.04,8128.43,8.4221,0.03,392,2388,100,39.1,23.4369,KTPA,27.975,-82.533,40.277,-74.813,956.8497575,999141,18
test_FD001,999141,41,37,1/7/2018 13:24,FRON,KTTN,KTPA,-0.0031,-5.00E-04,100,518.67,642.13,1587.81,1399.96,14.62,21.61,553.8,2388.04,9060.91,1.3,47.18,522.35,2388.06,8131.96,8.3979,0.03,391,2388,100,39.04,23.3519,KTPA,27.975,-82.533,40.277,-74.813,956.8497575,999141,18
test_FD001,999141,41,38,1/7/2018 16:18,FRON,KTPA,KTTN,-0.0019,3.00E-04,100,518.67,642.19,1588.91,1394.21,14.62,21.61,554.26,2387.99,9048.74,1.3,47.29,522.47,2388.01,8132.78,8.4185,0.03,391,2388,100,38.91,23.4656,KTTN,40.277,-74.813,27.975,-82.533,956.8497575,999141,18
test_FD001,999141,41,39,1/7/2018 17:18,FRON,KTPA,KTTN,0.0017,-5.00E-04,100,518.67,642.59,1581.21,1398.86,14.62,21.61,554.29,2388.02,9056.93,1.3,47.25,522.49,2388.09,8134.29,8.4076,0.03,390,2388,100,39,23.3959,KTTN,40.277,-74.813,27.975,-82.533,956.8497575,999141,18
test_FD001,999141,41,40,1/8/2018 4:48,FRON,KTTN,KMIA,-0.0021,-5.00E-04,100,518.67,641.98,1583.27,1402.89,14.62,21.61,554.25,2388.04,9046.26,1.3,47.31,522.27,2388.05,8132.27,8.4047,0.03,393,2388,100,39.22,23.4933,KMIA,25.795,-80.29,40.277,-74.813,1049.10206,999141,18
test_FD001,999141,41,41,1/8/2018 5:48,FRON,KTTN,KMIA,4.00E-04,-3.00E-04,100,518.67,641.7,1580.5,1394.04,14.62,21.61,554.32,2388.03,9041.6,1.3,47.16,522.16,2388.08,8133.28,8.3756,0.03,391,2388,100,39.01,23.4359,KMIA,25.795,-80.29,40.277,-74.813,1049.10206,999141,18
test_FD001,999141,41,42,1/8/2018 11:09,FRON,KMIA,KDTW,-4.00E-04,2.00E-04,100,518.67,643.05,1583.59,1395.29,14.62,21.61,553.92,2388.07,9049.71,1.3,47.25,522.7,2388.02,8127.12,8.4332,0.03,393,2388,100,38.97,23.4127,KDTW,42.212,-83.353,25.795,-80.29,1147.571349,999141,18
test_FD001,999141,41,43,1/8/2018 12:08,FRON,KMIA,KDTW,0.0055,0,100,518.67,642.36,1586.8,1394.69,14.62,21.61,554.21,2388.05,9044.84,1.3,47.35,521.97,2388.02,8129.72,8.3862,0.03,392,2388,100,38.95,23.3341,KDTW,42.212,-83.353,25.795,-80.29,1147.571349,999141,18
test_FD001,999141,41,44,1/8/2018 15:34,FRON,KDTW,KMIA,-3.00E-04,1.00E-04,100,518.67,642.4,1578.38,1400.81,14.62,21.61,554.24,2388.08,9050.06,1.3,47.35,522.12,2388.05,8136.03,8.3856,0.03,394,2388,100,38.85,23.4869,KMIA,25.795,-80.29,42.212,-83.353,1147.571349,999141,18
test_FD001,999141,41,45,1/8/2018 18:54,FRON,KMIA,KMKE,0.0015,-5.00E-04,100,518.67,642.17,1589.22,1401.34,14.62,21.61,554.42,2388.01,9057.2,1.3,47.35,522.5,2388.01,8131.64,8.4196,0.03,391,2388,100,39.1,23.3973,KMKE,42.947,-87.897,25.795,-80.29,1260.6139,999141,18
test_FD001,999141,41,46,1/8/2018 19:53,FRON,KMIA,KMKE,-0.0055,1.00E-04,100,518.67,641.7,1582.11,1398.07,14.62,21.61,554.54,2388.02,9047.86,1.3,47.36,522.42,2388.02,8135.15,8.3852,0.03,392,2388,100,39,23.3592,KMKE,42.947,-87.897,25.795,-80.29,1260.6139,999141,18
test_FD001,999141,41,47,1/9/2018 7:22,FRON,KMKE,KTPA,-5.00E-04,3.00E-04,100,518.67,641.45,1589.93,1402.65,14.62,21.61,553.94,2388.04,9048.2,1.3,47.22,522.32,2388.04,8128.77,8.3886,0.03,391,2388,100,38.97,23.3946,KTPA,27.975,-82.533,42.947,-87.897,1076.988326,999141,18
test_FD001,999141,41,48,1/9/2018 8:21,FRON,KMKE,KTPA,-0.001,0,100,518.67,642.81,1589.46,1393.3,14.62,21.61,554.37,2388.08,9051.19,1.3,47.27,522.18,2388.05,8129.92,8.3849,0.03,392,2388,100,39.04,23.3257,KTPA,27.975,-82.533,42.947,-87.897,1076.988326,999141,18
test_FD001,999141,41,49,1/9/2018 11:04,FRON,KTPA,KCMH,-0.0028,-5.00E-04,100,518.67,642.18,1578.21,1403.92,14.62,21.61,554.33,2388.03,9044.75,1.3,47.2,522.24,2388.04,8128.16,8.4266,0.03,393,2388,100,38.94,23.4212,KCMH,39.997,-82.892,27.975,-82.533,830.8903883,999141,18
test_FD001,999141,41,50,1/9/2018 12:03,FRON,KTPA,KCMH,-0.0012,-3.00E-04,100,518.67,642.06,1587.56,1395.64,14.62,21.61,554.25,2388.03,9052.83,1.3,47.35,522.74,2388.06,8128.14,8.4009,0.03,392,2388,100,38.82,23.4452,KCMH,39.997,-82.892,27.975,-82.533,830.8903883,999141,18
test_FD001,999141,41,51,1/9/2018 15:06,FRON,KCMH,KTPA,0.0029,4.00E-04,100,518.67,642.41,1586.04,1395.59,14.62,21.61,553.79,2388.02,9052.72,1.3,47.29,522.28,2388.02,8132.01,8.4265,0.03,390,2388,100,39.08,23.4367,KTPA,27.975,-82.533,39.997,-82.892,830.8903883,999141,18
test_FD001,999141,41,52,1/9/2018 17:32,FRON,KTPA,KMSP,-8.00E-04,-1.00E-04,100,518.67,642.37,1581.34,1402.05,14.62,21.61,554.43,2388.02,9038.86,1.3,47.34,521.86,2388.08,8126.84,8.4264,0.03,391,2388,100,38.98,23.4143,KMSP,44.882,-93.222,27.975,-82.533,1307.880286,999141,18
test_FD001,999141,41,53,1/9/2018 18:31,FRON,KTPA,KMSP,0.005,-3.00E-04,100,518.67,642.94,1582.45,1397.12,14.62,21.6,555.06,2388.05,9048.96,1.3,47.41,522.34,2388.05,8127.93,8.4411,0.03,392,2388,100,38.95,23.3145,KMSP,44.882,-93.222,27.975,-82.533,1307.880286,999141,18
test_FD001,999141,41,54,1/10/2018 6:53,FRON,KMSP,KTPA,-0.0015,2.00E-04,100,518.67,642.32,1589.2,1399.52,14.62,21.61,553.85,2388.04,9045.46,1.3,47.3,522.07,2388.05,8131.56,8.4207,0.03,391,2388,100,38.88,23.4545,KTPA,27.975,-82.533,44.882,-93.222,1307.880286,999141,18
test_FD001,999158,58,28,1/5/2018 17:35,FRON,KSJC,KLAS,0,-3.00E-04,100,518.67,641.99,1588.38,1398.16,14.62,21.61,553.53,2388.07,9053.09,1.3,47.25,521.78,2388.07,8136.31,8.3856,0.03,391,2388,100,39.01,23.2773,KLAS,36.08,-115.152,37.363,-121.929,385.5520385,999158,37
test_FD001,999158,58,29,1/5/2018 18:51,FRON,KLAS,KMKE,0.0016,-4.00E-04,100,518.67,641.73,1587.02,1401.06,14.62,21.61,554.42,2388.06,9047.35,1.3,47.18,522.04,2388.1,8129.65,8.4397,0.03,392,2388,100,39.14,23.3564,KMKE,42.947,-87.897,36.08,-115.152,1520.441991,999158,37
test_FD001,999158,58,30,1/5/2018 19:50,FRON,KLAS,KMKE,-0.0017,1.00E-04,100,518.67,642.35,1586.3,1401.14,14.62,21.61,554.37,2388.1,9047.53,1.3,47.26,521.81,2388.06,8136.17,8.3916,0.03,392,2388,100,38.97,23.4751,KMKE,42.947,-87.897,36.08,-115.152,1520.441991,999158,37
test_FD001,999158,58,31,1/6/2018 6:55,FRON,KMKE,KTPA,0,3.00E-04,100,518.67,642.67,1587.1,1400.89,14.62,21.61,554.48,2388.04,9048.44,1.3,47.32,522.24,2388.08,8125.54,8.3931,0.03,392,2388,100,38.96,23.326,KTPA,27.975,-82.533,42.947,-87.897,1076.988326,999158,37
test_FD001,999158,58,32,1/6/2018 7:54,FRON,KMKE,KTPA,0,-4.00E-04,100,518.67,642.12,1588.59,1401.77,14.62,21.61,553.64,2388.04,9050.52,1.3,47.2,522.15,2388.07,8128.2,8.4037,0.03,393,2388,100,38.97,23.3649,KTPA,27.975,-82.533,42.947,-87.897,1076.988326,999158,37
test_FD001,999158,58,33,1/6/2018 13:23,FRON,KCVG,KMCO,-0.0023,1.00E-04,100,518.67,641.87,1585.74,1396.02,14.62,21.61,554.39,2388.08,9044.98,1.3,47.42,522.17,2387.98,8128.81,8.4131,0.03,391,2388,100,38.91,23.3689,KMCO,28.429,-81.309,39.049,-84.668,758.5589533,999158,37
test_FD001,999158,58,34,1/6/2018 17:35,FRON,KSJC,KLAS,-0.0038,-5.00E-04,100,518.67,642.21,1590.35,1397.81,14.62,21.61,553.4,2387.99,9042.94,1.3,47.41,521.99,2388.04,8130.18,8.4061,0.03,394,2388,100,38.91,23.3887,KLAS,36.08,-115.152,37.363,-121.929,385.5520385,999158,37
test_FD001,999158,58,35,1/6/2018 23:45,FRON,KLAX,KMCO,0.0021,-3.00E-04,100,518.67,642.5,1588.31,1398.83,14.62,21.61,553.35,2388.07,9050.42,1.3,47.39,521.95,2388.09,8128.91,8.3782,0.03,392,2388,100,38.94,23.3844,KMCO,28.429,-81.309,33.943,-118.408,2213.524212,999158,37
test_FD001,999158,58,36,1/7/2018 5:06,FRON,KMCO,KDSM,-0.0011,-2.00E-04,100,518.67,641.81,1584.4,1398.32,14.62,21.61,553.96,2388.04,9054.96,1.3,47.41,521.69,2388.06,8132.23,8.38,0.03,394,2388,100,38.93,23.4812,KDSM,41.534,-93.663,28.429,-81.309,1141.523786,999158,37
test_FD001,999158,58,37,1/7/2018 8:53,FRON,KDSM,KDEN,3.00E-04,-1.00E-04,100,518.67,642.5,1587.63,1401.07,14.62,21.61,554.01,2388.04,9051.59,1.3,47.25,521.86,2388.06,8129.83,8.4079,0.03,392,2388,100,39.1,23.393,KDEN,39.862,-104.673,41.534,-93.663,587.7631745,999158,37
test_FD001,999158,58,38,1/7/2018 11:32,FRON,KDEN,KORD,-9.00E-04,-4.00E-04,100,518.67,642.5,1588.84,1399.14,14.62,21.61,554.24,2388.06,9041.05,1.3,47.23,522.47,2388.03,8128.37,8.3815,0.03,391,2388,100,38.9,23.3376,KORD,41.979,-87.907,39.862,-104.673,885.9713425,999158,37
test_FD001,999158,58,39,1/7/2018 11:45,FRON,KDEN,KORD,1.00E-04,-3.00E-04,100,518.67,642.38,1588.69,1398.35,14.62,21.61,554.32,2388.07,9043.82,1.3,47.23,521.92,2388.05,8130.67,8.3915,0.03,390,2388,100,39.02,23.3151,KORD,41.979,-87.907,39.862,-104.673,885.9713425,999158,37
test_FD001,999158,58,40,1/7/2018 15:18,FRON,KORD,MDPC,-0.0063,-4.00E-04,100,518.67,642.76,1582.6,1404.84,14.62,21.61,553.84,2388.07,9047.96,1.3,47.2,522.38,2388.01,8128.87,8.4402,0.03,392,2388,100,38.89,23.3833,MDPC,18.571,-68.366,41.979,-87.907,1983.262291,999158,37
test_FD001,999158,58,41,1/7/2018 20:34,FRON,MDPC,KORD,-4.00E-04,3.00E-04,100,518.67,642.21,1583.46,1403.92,14.62,21.61,554.07,2388.11,9038.67,1.3,47.3,522.57,2388.06,8125.85,8.4263,0.03,393,2388,100,38.85,23.4211,KORD,41.979,-87.907,18.571,-68.366,1983.262291,999158,37
test_FD001,999158,58,42,1/7/2018 21:34,FRON,MDPC,KORD,-3.00E-04,-2.00E-04,100,518.67,642.9,1585.89,1404.44,14.62,21.61,554.65,2388.03,9051.91,1.3,47.35,521.91,2388.09,8132.29,8.3864,0.03,391,2388,100,39.11,23.4408,KORD,41.979,-87.907,18.571,-68.366,1983.262291,999158,37
test_FD001,999158,58,43,1/8/2018 11:33,FRON,MMPR,KDEN,-0.0032,-2.00E-04,100,518.67,642.17,1579.39,1397.25,14.62,21.61,553.84,2388.06,9042.52,1.3,47.37,521.98,2388.06,8131.16,8.425,0.03,392,2388,100,38.98,23.4441,KDEN,39.862,-104.673,20.68,-105.254,1325.789833,999158,37
test_FD001,999158,58,44,1/8/2018 16:18,FRON,KORD,MDPC,-0.0029,-4.00E-04,100,518.67,641.95,1586.32,1403.18,14.62,21.61,553.76,2388.09,9047.26,1.3,47.16,521.85,2388.13,8126.5,8.3999,0.03,392,2388,100,38.92,23.3529,MDPC,18.571,-68.366,41.979,-87.907,1983.262291,999158,37
test_FD001,999158,58,45,1/8/2018 20:55,FRON,KMIA,KDEN,3.00E-04,-2.00E-04,100,518.67,642.43,1584.25,1394.24,14.62,21.61,554.37,2388.05,9047.34,1.3,47.39,521.9,2388.03,8132.06,8.4205,0.03,394,2388,100,39.09,23.3876,KDEN,39.862,-104.673,25.795,-80.29,1707.911421,999158,37
test_FD001,999158,58,46,1/8/2018 21:54,FRON,KMIA,KDEN,-0.001,5.00E-04,100,518.67,641.47,1586.48,1399.54,14.62,21.61,554.03,2388.05,9048.75,1.3,47.4,521.95,2388.02,8131.34,8.3669,0.03,391,2388,100,39.08,23.3712,KDEN,39.862,-104.673,25.795,-80.29,1707.911421,999158,37
test_FD001,999158,58,47,1/9/2018 10:54,FRON,KDEN,KRNO,-0.0021,4.00E-04,100,518.67,641.56,1591.18,1404.06,14.62,21.61,554.12,2388.06,9049.82,1.3,47.32,521.68,2388.09,8135.06,8.4673,0.03,393,2388,100,38.86,23.3166,KRNO,39.499,-119.768,39.862,-104.673,802.1191543,999158,37
test_FD001,999158,58,48,1/9/2018 11:54,FRON,KDEN,KRNO,0.0024,-2.00E-04,100,518.67,642.48,1589.5,1399.34,14.62,21.61,553.98,2388.09,9047.88,1.3,47.33,521.42,2388.01,8128.56,8.4125,0.03,392,2388,100,39.02,23.3615,KRNO,39.499,-119.768,39.862,-104.673,802.1191543,999158,37
test_FD001,999158,58,49,1/9/2018 14:13,FRON,KRNO,KDEN,-4.00E-04,-3.00E-04,100,518.67,641.79,1586.92,1400.89,14.62,21.61,554.02,2388.05,9049.51,1.3,47.34,522.39,2388.09,8133.63,8.4065,0.03,393,2388,100,38.96,23.4274,KDEN,39.862,-104.673,39.499,-119.768,802.1191543,999158,37
test_FD001,999158,58,50,1/9/2018 15:13,FRON,KRNO,KDEN,0.0024,-5.00E-04,100,518.67,642.42,1591.64,1400.09,14.62,21.61,553.17,2388.06,9047.57,1.3,47.47,522.49,2388.08,8128.4,8.4136,0.03,393,2388,100,38.79,23.3803,KDEN,39.862,-104.673,39.499,-119.768,802.1191543,999158,37
test_FD001,999158,58,51,1/9/2018 17:16,FRON,KDEN,KMIA,-0.0014,-1.00E-04,100,518.67,642.38,1586.19,1400.54,14.62,21.61,553.87,2388.01,9048.92,1.3,47.45,522.4,2388.11,8129.03,8.3949,0.03,391,2388,100,39.05,23.4128,KMIA,25.795,-80.29,39.862,-104.673,1707.911421,999158,37
test_FD001,999158,58,52,1/9/2018 19:52,FRON,KDEN,KSNA,-0.001,1.00E-04,100,518.67,642.11,1586.92,1394.75,14.62,21.61,553.93,2388.06,9050.9,1.3,47.4,522.09,2388.04,8125.28,8.4171,0.03,393,2388,100,39.09,23.3454,KSNA,33.676,-117.868,39.862,-104.673,844.865465,999158,37
test_FD001,999158,58,53,1/9/2018 20:52,FRON,KDEN,KSNA,0.0022,4.00E-04,100,518.67,642.48,1582.26,1398.87,14.62,21.61,554.17,2388.03,9050.02,1.3,47.31,522.01,2388.06,8130.57,8.446,0.03,394,2388,100,38.97,23.3745,KSNA,33.676,-117.868,39.862,-104.673,844.865465,999158,37
test_FD001,999158,58,54,1/9/2018 22:47,FRON,KSNA,KDEN,0.0017,2.00E-04,100,518.67,642.43,1587.21,1405.52,14.62,21.61,553.48,2388.08,9044.6,1.3,47.19,521.69,2388.04,8131.31,8.4159,0.03,392,2388,100,38.81,23.3017,KDEN,39.862,-104.673,33.676,-117.868,844.865465,999158,37
test_FD001,999142,42,28,1/5/2018 20:42,FRON,KSNA,KDEN,0,-4.00E-04,100,518.67,642.03,1582.31,1396.27,14.62,21.61,554.97,2388.03,9058.44,1.3,47.25,522.02,2387.98,8138.3,8.3958,0.03,391,2388,100,38.99,23.3499,KDEN,39.862,-104.673,33.676,-117.868,844.865465,999142,10
test_FD001,999142,42,29,1/5/2018 21:41,FRON,KSNA,KDEN,0.003,-4.00E-04,100,518.67,642.28,1584.86,1392.07,14.62,21.6,554.1,2388,9046.74,1.3,47.13,522.31,2388.06,8132.26,8.3941,0.03,392,2388,100,38.87,23.4051,KDEN,39.862,-104.673,33.676,-117.868,844.865465,999142,10
test_FD001,999142,42,30,1/5/2018 23:49,FRON,KDEN,KTPA,-3.00E-04,-2.00E-04,100,518.67,642.28,1593.14,1399.92,14.62,21.61,554.09,2388.06,9045.17,1.3,47.13,522.09,2388,8136.64,8.393,0.03,392,2388,100,39.29,23.4116,KTPA,27.975,-82.533,39.862,-104.673,1505.319384,999142,10
test_FD001,999142,42,31,1/6/2018 0:49,FRON,KDEN,KTPA,-0.0018,2.00E-04,100,518.67,642.08,1577.99,1394.23,14.62,21.61,554.37,2388.02,9045.66,1.3,47.16,522.07,2388.05,8133.99,8.3928,0.03,391,2388,100,39.18,23.3665,KTPA,27.975,-82.533,39.862,-104.673,1505.319384,999142,10
test_FD001,999142,42,32,1/6/2018 4:33,FRON,KTPA,KDEN,5.00E-04,5.00E-04,100,518.67,641.52,1580.79,1392.69,14.62,21.61,555.26,2388.07,9049.66,1.3,47.23,522.61,2388.02,8133.71,8.4039,0.03,391,2388,100,39.15,23.3674,KDEN,39.862,-104.673,27.975,-82.533,1505.319384,999142,10
test_FD001,999142,42,33,1/6/2018 5:32,FRON,KTPA,KDEN,3.00E-04,1.00E-04,100,518.67,642.33,1579.53,1399,14.62,21.61,554.44,2388,9053.34,1.3,47.24,522.2,2388.05,8137.06,8.4129,0.03,390,2388,100,39,23.4328,KDEN,39.862,-104.673,27.975,-82.533,1505.319384,999142,10
test_FD001,999142,42,34,1/6/2018 11:03,FRON,KDEN,KLAS,-0.0024,4.00E-04,100,518.67,642.11,1582.46,1398.93,14.62,21.61,554.01,2388.05,9048.23,1.3,47.15,522.31,2388.03,8135.01,8.4023,0.03,393,2388,100,39,23.4379,KLAS,36.08,-115.152,39.862,-104.673,627.199502,999142,10
test_FD001,999142,42,35,1/6/2018 12:02,FRON,KDEN,KLAS,0.001,4.00E-04,100,518.67,642.17,1583.89,1403.74,14.62,21.61,554.18,2388,9048.62,1.3,47.24,522.05,2388.07,8135.95,8.4054,0.03,393,2388,100,38.91,23.4003,KLAS,36.08,-115.152,39.862,-104.673,627.199502,999142,10
test_FD001,999142,42,36,1/6/2018 14:04,FRON,KLAS,KSJC,0.001,0,100,518.67,642.48,1586.47,1400.71,14.62,21.61,555.09,2388.02,9049.61,1.3,47.2,522,2388.03,8139.25,8.4163,0.03,392,2388,100,39.17,23.3626,KSJC,37.363,-121.929,36.08,-115.152,385.5520385,999142,10
test_FD001,999142,42,37,1/6/2018 15:03,FRON,KLAS,KSJC,-0.0019,5.00E-04,100,518.67,642.74,1589.21,1399.68,14.62,21.61,554.11,2388.03,9048.59,1.3,47.25,522.05,2388.01,8136.07,8.423,0.03,391,2388,100,38.89,23.454,KSJC,37.363,-121.929,36.08,-115.152,385.5520385,999142,10
test_FD001,999142,42,38,1/6/2018 16:27,FRON,KSJC,KLAS,0.0018,1.00E-04,100,518.67,641.65,1581.74,1392.51,14.62,21.61,554.86,2388.01,9053.97,1.3,47.22,521.92,2388,8131.47,8.3789,0.03,392,2388,100,39.01,23.3906,KLAS,36.08,-115.152,37.363,-121.929,385.5520385,999142,10
test_FD001,999142,42,39,1/6/2018 17:27,FRON,KSJC,KLAS,0.0015,5.00E-04,100,518.67,642.58,1589.59,1397.6,14.62,21.6,554.01,2388.05,9052.54,1.3,47.24,522.03,2387.97,8135.28,8.382,0.03,392,2388,100,39.03,23.5578,KLAS,36.08,-115.152,37.363,-121.929,385.5520385,999142,10
test_FD001,999142,42,40,1/6/2018 18:41,FRON,KLAS,KMKE,-0.0018,5.00E-04,100,518.67,642.19,1590.99,1394.26,14.62,21.61,554.26,2388.06,9048.32,1.3,47.33,522.44,2388.05,8129.58,8.4139,0.03,393,2388,100,39.09,23.3954,KMKE,42.947,-87.897,36.08,-115.152,1520.441991,999142,10
test_FD001,999142,42,41,1/6/2018 19:41,FRON,KLAS,KMKE,1.00E-04,2.00E-04,100,518.67,641.9,1580.47,1390.52,14.62,21.6,553.49,2387.99,9044.04,1.3,47.28,522.3,2388,8132.09,8.3951,0.03,390,2388,100,38.97,23.3292,KMKE,42.947,-87.897,36.08,-115.152,1520.441991,999142,10
test_FD001,999142,42,42,1/7/2018 5:35,FRON,KMKE,KMIA,-1.00E-04,5.00E-04,100,518.67,641.68,1581.24,1397,14.62,21.61,553.84,2388.07,9051.78,1.3,47.2,522,2388.02,8129.33,8.3659,0.03,392,2388,100,38.95,23.3401,KMIA,25.795,-80.29,42.947,-87.897,1260.6139,999142,10
test_FD001,999142,42,43,1/7/2018 6:35,FRON,KMKE,KMIA,6.00E-04,4.00E-04,100,518.67,642,1587.25,1396.83,14.62,21.61,554.71,2388.05,9051.54,1.3,47.02,522.62,2388,8128.8,8.3948,0.03,393,2388,100,39.12,23.4264,KMIA,25.795,-80.29,42.947,-87.897,1260.6139,999142,10
test_FD001,999142,42,44,1/7/2018 10:16,FRON,KMIA,KBUF,0.0032,-4.00E-04,100,518.67,642.41,1591.65,1393.39,14.62,21.6,553.93,2388.07,9048.36,1.3,47.29,522.39,2388.03,8129.91,8.402,0.03,391,2388,100,38.92,23.4041,KBUF,42.94,-78.731,25.795,-80.29,1187.874326,999142,10
test_FD001,999142,42,45,1/7/2018 11:15,FRON,KMIA,KBUF,-0.0012,5.00E-04,100,518.67,642.52,1587.93,1400.69,14.62,21.61,554.42,2388.1,9047.28,1.3,47.22,522.14,2388.09,8137.64,8.3714,0.03,392,2388,100,39.11,23.444,KBUF,42.94,-78.731,25.795,-80.29,1187.874326,999142,10
test_FD001,999142,42,46,1/7/2018 14:28,FRON,KBUF,KMIA,-4.00E-04,2.00E-04,100,518.67,642.71,1587.03,1399.19,14.62,21.61,554.34,2388.02,9047.07,1.3,47.33,522.33,2388.01,8131.9,8.38,0.03,392,2388,100,38.97,23.4177,KMIA,25.795,-80.29,42.94,-78.731,1187.874326,999142,10
test_FD001,999142,42,47,1/7/2018 15:27,FRON,KBUF,KMIA,0.0012,-3.00E-04,100,518.67,642.01,1584.23,1406.93,14.62,21.61,554.32,2388.06,9042.44,1.3,47.21,522.79,2388.01,8130.21,8.3947,0.03,392,2388,100,39,23.3607,KMIA,25.795,-80.29,42.94,-78.731,1187.874326,999142,10
test_FD001,999142,42,48,1/7/2018 18:47,FRON,KMIA,KMKE,-1.00E-04,0,100,518.67,641.91,1587.83,1391.4,14.62,21.61,554.57,2388.07,9047.91,1.3,47.25,522.31,2387.99,8127.97,8.4038,0.03,391,2388,100,39.17,23.398,KMKE,42.947,-87.897,25.795,-80.29,1260.6139,999142,10
test_FD001,999142,42,49,1/7/2018 19:46,FRON,KMIA,KMKE,-0.0038,5.00E-04,100,518.67,642.16,1581.62,1400.24,14.62,21.61,554.77,2388.09,9051.69,1.3,47.14,521.76,2388.09,8133.8,8.3927,0.03,390,2388,100,38.99,23.3951,KMKE,42.947,-87.897,25.795,-80.29,1260.6139,999142,10
